building_id,total_price
vk7qCF738HETEQt9,2805284.0
YDhAKIfORED4vkHa,21119300.0
QT1GLgw9A8wfdzeU,2386742.5
hKTU0Op9oP4FvhvB,1443052.2
kJUVIk8qkUxonpMu,2333275.5
GDt9566htTubVXNa,545127.8
xnLBXKCU491czlkd,6787509.5
dk3U2kpoCxE0M3A1,4104683.5
Ka5lABZoycJYdG0J,1450025.6
Kn0sQ9WYuOaTJup1,21359202.0
ZCmnxtyZ2LmAHK6C,5014790.5
OzyHgftPmahSMoUy,3721242.2
DCcPK0Bz4s0K94qw,9804074.0
D2A41lcn8ogEEv3U,5545010.0
Q8tRkhnt1LvzQfbd,6997173.5
pWHziGEbYHeiqxkR,4458869.0
b0xHPupe27UC1FWh,7281865.0
pBmRZjKEU8elOEMZ,8960606.0
ZWSVfJFRnVZDHyzK,9805289.0
EqNZT67tmO3KPrqn,7873048.0
YfbZKFyAsmd83IJi,2004698.9
pItSwTjdw2DINQWs,1666691.6
WaPiavWHltptNbiS,42565680.0
KmuwdIMCQGWeZDn3,774906.2
OsjsbMMgKgovRTk2,3720461.5
QvoUBJknCLftjUU0,11164446.0
Afjjm6CkG8dZo6OE,34917670.0
W0cLXW9frbcSwuC9,8496006.0
zC7hzK78U81hpDEG,1043446.6
mzH5SvOrRZMcTb3n,12227040.0
AGVbuClWykBxzPpb,38289916.0
jyKCqmgaCBs1R5iK,16137662.0
j75Tml208GAPF0ZT,1960781.1
XcPpoaJn055moHJj,3429810.5
L6y4nBs2Zgeo15wn,1918355.8
FbOhSq5jm5HxTRYP,1694316.0
TPXOb7vFP9DnYxE4,2943158.2
NAPUQh4xFzH26QfH,3767578.2
wZ7dGYIo0H4BDqHq,9186005.0
wGFXdPqwvY1rYpQb,4837947.5
gdaG1pBiHSca2Bmf,8004722.0
z00qPV7VEUhIAypg,3256375.2
xmGVL8St30J9SJ1e,1979536.0
EOz8xhQVHxKBO6dp,3591114.5
PPXYuMG7KRnHWU7m,2730603.2
Hvq1x5a6WWYC72Kj,4640122.0
mroqSuY3Lhzj4qwY,59034520.0
knNaEtdD9y4xVYXf,5181967.0
zRKJAGjv3Otkog5j,1743572.2
SbB2CCkhKq5geOMa,2916772.5
ttTAgCyZcjj4XNaw,610946.3
tX892BaqfnSORhJO,15740729.0
VVvppAbrpUbCGyqr,7589886.0
pJ5BEyHtdkCUZig5,4223630.0
kmT9RNLFgZcCP4qJ,6759519.5
IGe1Q4QaA5vbOAUv,132905220.0
lg4LiPwspfhdfdEz,6536629.0
RDuHaE0ClNtK6kGH,1080953.9
b1UXxwiJiyu23FDd,1020181.56
jXYeqeXt44QI9H3Z,3511722.2
Ar3WVfsk4ue0khNC,2681463.2
qbDkoK4I7AXWNN0F,3093571.0
tFXJMLESkx7F626M,1954236.0
cU9o0HShjhkVG0aA,4513240.5
gswsq5jNeDy8cslD,13216221.0
X2paTKayGacJEdQk,10419715.0
yPcc6tzVj7wWszhR,5378274.0
pEnZkUYbYyIe5eHU,4642043.0
cDGiEwRMaEk6ILm4,4108584.2
Pa3gj4P3dnTTqCBQ,5739542.5
Xa9SKgTqRQH9G3AZ,1114768.2
u8gKhfoWZz7ySjyx,1113360.5
hntBFyRN7WkEPmhV,11859084.0
LeWWsjS1zU7xBlan,1966993.5
IlCkGLRpUCKViMZs,22399626.0
W2Xf9MhCFy4SVz5O,1742759.4
cHc2ax8CLDnTbq5k,3884583.5
aqudhKZ7GPrKJ6tl,7025350.0
IXQIVe4zX5z7guwN,5124302.0
O9ncDr3lyvkT6WG7,19287232.0
GZejKzKBSP3B68fa,4581158.5
HedYuHjg7bxf5szU,12161892.0
dSLYzSjuBNcq8C9d,23202890.0
M2eMImjGPrLp46Vy,5699962.5
Q02kxoKHEgq6odY1,843800.9
NDVA6InA69aY0tnS,12002126.0
Bu6ogaFYoQC9E1hr,1628836.0
ouD5dvoF9FcKNurh,8186058.0
L7MAfPGr9843eNn3,13391765.0
Aj23Ycku3MWasBsw,45592852.0
wJJchGQuVWt16PTj,8640504.0
VnbKqq3GC6gstRGR,6066502.5
TwpKdwXTUH2vH10x,1257438.4
neFHdDnQuG83Crck,10368091.0
OwcpuuAKcn8sz3Sd,43013660.0
mmDRdiG5edvPePfJ,4545191.0
nzX7dScC30Tro0an,7758938.0
b3diIzI4mmk42gVt,4943870.5
sGiR7swpmx0Vd02j,14154319.0
xVk7dorRag0EuYpS,16195694.0
I8JruEIKQLcZzqaw,30293746.0
LJUNgrAIUyx1QSPT,535861.7
RPcLiSKWPnM9ZXtb,2869600.2
DDsLoEVe8PYipRWH,6654424.5
SPnzSJPNc5CQHsXX,6346754.0
lkMo1HYVrxK9P70k,2806006.5
Wrn8ymMqf2o5UamQ,9741685.0
RRrvlgpMOAtg4MZs,1311956.9
xFwGaXYdYN31l6SX,1575202.9
adMKSdZaIjbXJtad,5249069.0
undm2Q6yzJBLfpUQ,9189229.0
dX0GvNfoKEyCwq1u,540978.94
ZNvK7TtK7jnV2o3T,16632596.0
yBXgqNNxSqlu3DI2,44646840.0
RN1VqAS1dpX4aRS8,1496295.6
MOvT9KBgfEyCWkmJ,5324011.5
w9186Tj6DTPuilmK,7783625.0
ghXvuILC3wxnLrUy,1152888.2
FbhDbtHaOZnJVNek,4788803.5
hgt7n5cWBX3NjrM9,2908852.8
MFagtoFyhh3Y4tjB,1530971.6
PQIF0gf2hOmEi3ZX,3693973.8
GpOIWMrPhHK8XODq,2250067.0
eifPFMeUF3oCPSwk,5230679.5
PBGpBVSTcaqAQCRQ,10122854.0
h4CuBdWAtIDis1uq,16031574.0
IF4Vi6jlcrpWQAih,5223391.5
HETWrU5FITdD5h5t,4561697.0
x6gguy0T8phCpRnO,478498.9
BNqotaMd4JU2lbt1,14165987.0
FZM1jY4oRp82gkAL,3652491.0
quv6pwkePJ8eo0oE,8321569.5
ftmI8WmjhQEYgh1R,21563708.0
M3OQLVIJzeN6jxvE,4771790.0
sdF2zImgOlXkTiFn,5421175.0
aK8Qk2eSquBXse9Y,10206317.0
XXIUSoTftcLiHElZ,1362426.4
gBX6va6Ug1TOb4tQ,2666763.8
SxJHtRJ4LYUfGoy0,8090363.5
AWyD0cSOWH2Y4vyF,1327054.8
P3XuLzgRZor9Pm1k,2468073.2
TTujVaosIN5uGsP9,3299077.2
p3Ym3bTGzPoJjLFs,4486629.0
MKQJIXOpmsqwZL1L,2168682.0
gYCqde4ysY3xtg22,9940399.0
w66pIqWyXX1UUpBY,4184240.2
kw4VsXRqhHU5d1M4,4140745.0
u48dN0Rc48k62hgG,8863944.0
NpTFZVNYW515zEWp,7167015.5
L0Bz0B6fmiGHIrix,26132980.0
sQeV3lbfPdOMUiHu,5287736.0
tpccg2eRcqPnOGF2,796877.44
drgHPDP5ZpPV2W2k,10167709.0
MG6ZM2bgkNZHQp4q,1816744.4
fRaJc6VglYugzyqy,9913173.0
aYszwqudWVbog2On,5204074.5
CG1I6jEtcw9Ps8Sq,2947722.8
meG7f80CgeEnHHKX,5485308.0
z0DZhPDqEoVwrDNb,10931562.0
sD39FCpcEzBuqVXF,3218934.5
r5toLGHkYcxsv9Gb,6172717.0
C68CMwh0Xi39MUKR,787131.75
SKpwIQ1JlAUyUqGe,1168991.6
NOJokWW8pyvmCi94,7450086.5
SkiprIIbMUi4VWxs,1525149.8
CSb0k8BQNO7meTQw,833825.56
IpBPDYjfFmsShvq7,2627067.5
DkGEJI7Y9ibwupa6,4733174.5
kFnQy7JphRiYF6xb,5403233.5
WCa5wArOXvXWRPAR,3045542.8
OWHGmy5oYRZuNog5,1065551.0
e2TXMv07A3wqZqHH,4310817.0
p54lEyGPsA1Vygbn,29071652.0
dEhZ8eEATYQb2UlD,5371871.5
DnFK8UZXdVFsZwEX,833685.6
QWQQU9inbPmtgcrn,700403.3
doBw4dL5KVqk6rfe,2464423.0
R5zI4nDJfq5qkIAF,3452135.0
AsI5MpQoLqwu8VlU,1682336.8
ZInZT1z7OvIRNG9h,4043876.0
LKRfVQ25tQlM1Z39,6865364.0
SSaoN7tOKtnAatQI,1679585.9
ntpNZeQXHwUGLSsc,5814696.5
HebuerS7v549C3Ec,10539483.0
tsfiSAolYZ0zlmc5,2177728.5
UqT03qRUPXGvR1Dj,586788.75
gxGCcwA5voJEDCAC,44633640.0
yj6DSm29yf2XLIyj,3053188.2
PaFCPPgMkTeEOKoj,4737844.5
JVdxoC9vpv9bNKLE,17693592.0
nsyvV2CxkmeUu7fn,7397335.0
i4unpG1pV3d0RB6J,36923204.0
PXfVHFvZa1td30Ss,6184012.5
IODKe8z6ugHYnETX,10078082.0
xKEequSFyfBN4IF0,8639161.0
YbxaZJoQp8yn9hEs,3702872.8
nIc5pm1avuCM3sW4,10230426.0
gyGNneLkJiykwKkU,9425501.0
VvMsI2tBHOMwg6zI,6357888.5
tUhXUSAvNtFrt7OL,14668475.0
zkPSGuMKAslWm6YF,3876774.8
lGVA4gKCSxWyjoU9,3901904.2
cPeIOQfIuy2jNu16,1646664.6
Y4zoSHaAHyJHvhMt,2193649.2
QaZxx70K2GrP4L28,8509037.0
zoBWO8E3FoZ7zCXt,2026054.2
swxZWZiKZUsxRsNG,8565549.0
sEmrYHHsjWTOVFIZ,2705570.8
RlPblnJ0Ko8iLKOO,13599671.0
MRUYQBrS54tYxCRP,1488476.2
vQKOmAFvCcO9ZPf1,1820197.2
hdd1JU5HHvQ1YkUs,4270667.0
qhSoCd6GR8wMfS7t,5316948.5
ttKqT0Jl8qfbyiSu,11775934.0
ExYStK5SrP3T3giI,3732178.0
V8NmkaiOSrGKNwL9,18710484.0
oXRdVT243dxQGQDa,6674897.0
WGi6xtNR7HXitkm6,3963732.0
B0Dkt1SB6o7yjMkn,2791803.5
uAknyx0t4UlPOpLm,2390526.2
C9KNGT0iKIvDeJak,2350239.2
g4OHrOD5LgyycViy,1001056.44
zdWk4YiuazxnfSak,986185.25
TZFOCJseYbCbdllS,2099594.5
i4siybtHrSbdXc9m,690055.75
gHGVkudIOaHd45YN,19555606.0
zig7mQ4JgGRrF22t,572541.3
dEfSWa9oTqQNOJW0,4778908.0
SOLaK3wWGGN2HP8j,3358145.2
nKncYd8QDi0a1XkB,3380032.0
CDHC1GSxDjeW8o6R,2167896.2
HQlCtMWa9LH0WmqD,700103.5
EXfVVyAG1ZYPkVaM,2857352.5
wIbygUHOKnHKp4YP,7868341.5
v68l8zCFzxTqN2Y5,8919835.0
IWjpUc3d9i6KNNu1,1029205.2
f9eYMqB5pE27zXGT,1537510.5
MaO5d6kWSrkuwutN,1469833.6
lCuWD3IGlipW5aPc,10580047.0
UigRk8NT4khu3iHG,3075685.2
UyewFVlRJN6ZvCdA,4161259.0
X9mnd5N9shfLoM8b,8459042.0
kHkSIBgrLPqH4ARD,4619339.5
Sjn4TsPhkYGMRsO0,1607277.6
qxi0vsnwhvQWO2m9,3840198.5
eiP995PpExb82gEo,25335474.0
VXRw2UfLsBglmtSa,7910905.5
hzZ6zd2Zb8NYczZq,2042840.8
vuj6TQBPHWnqnm5B,3412915.5
JsmBbpMkVJh7E1So,1392113.5
Gs5Mk0MXw8d5R3pf,17389070.0
maP8v2BbcKDnKkwn,1570344.6
EItKQMt6849duDWG,1811859.9
W6he4i91izWagkU7,2381052.0
r1inUnBK9Lju394U,644841.3
udFwjGMWBGyVFx5c,5069647.0
MkHBr518GSiCfpRy,832147.0
FxwTrage5sY0yq72,5614574.5
xTqdXfYhXKyNbzKl,2196789.8
JN5cYwRAzaVQ3Znd,26459290.0
jwtxwQRuhXjYwHgu,7684327.5
tQlwpgt6gdABJDJ8,11465403.0
lT0j2V1isJ7LvJql,7666584.0
jiBWx0QC8f4P0Jew,22575352.0
A39WCeh3z4uk5xPE,1984866.9
MvxMIWp5BPtbo1ZX,3671857.0
qztMJMH7gd527dKl,8011068.0
wUayFIaWorvPzYBx,3769357.2
UjmXjMmXbfNiR7pZ,9286100.0
A07BnT2uUUYVlaU0,14098814.0
AVnSCx7XWoIaAV19,10647561.0
dKEjFzA2BDpMUI2C,7072568.5
YgclbqRxwQM1w0Tc,2538954.5
DiINJ3kYp8MvbCPe,1876470.9
tZFNOei90Aw9jfDE,1408683.2
KNKrjk1XWj7CmqQY,3841927.2
TTkX6SJPZR1jZA0i,3001072.2
Ax9vn1scsUzc80W1,5072931.0
G5ztlpGOLZH9CRjl,5676880.0
MsGkprY6Ad1AWYC0,10047987.0
TL4sxfsn5TmGFgad,7828537.5
KEewL2StRQSaOgxX,527973.2
ewoz4kllO7qWmixt,12828892.0
Y6c6JJxPIjAP6AK0,30609184.0
D2eDfWtopQ7AHCzc,3020793.2
nQPeOTbu4w7yLPDr,43359290.0
qnCK5caE9BYFAbRH,24888414.0
Ec3iTFLOcostxlXs,2590559.8
nzA1NwfhQ5JAf4CQ,8734739.0
mFHfmC7nY3McIZ64,15445759.0
uakLa9l1Q04yB4gN,13961108.0
wfXEQgO4DtZtEN2a,7858000.5
Y5NIce5WTDmT6KAH,8905046.0
coKTvLiWTyumJ9DB,6451818.0
gXEo5sGJKLIxQeR9,2865050.0
KqCA5Uipg4YeRxFb,2439042.5
mjTefAwjqUSXYG6L,9764622.0
ZVwzZlK8VveEUSKr,538523.6
vhQPnVmRsKHmF32M,977979.9
RF9njSeoXD0W88f9,3170009.0
NirhkbgAvEFC5i3p,1487671.6
FgC9kHDkQ9EkqrQ9,14774331.0
RA0E4RtVhJGg1b86,4545143.5
WCygDjS5bqYBF1WA,1411571.9
WLa2ewhSNDDH6e56,3006865.0
J40axsUKRYiW9Z4v,989988.44
lOBkqEg2tLpN4lBA,10861936.0
jFtr133a8bTGtlSI,1707663.2
hh98eUybKuQVyb8u,1712650.6
IhSgxVdjghBw2laH,8196815.0
uZT4huFj3LxbNTbX,2088186.2
xlYfcBi8UqRhvXde,7138066.0
LRpvLHZODvEa35iV,6652127.5
p0Quc52fu7lin7rB,5501958.0
s8XjpLG8kol25Uv4,5544730.0
MXci8TCcdVCG2lMt,1402407.4
CApfpJcxdSk9SJZo,3529268.0
HeNNRQelO41Fx87S,16382197.0
MPR15K1YWekNNfW4,1827115.6
p7vgveb0sVzQKbV1,57253150.0
QFuUoLZtFKbUwpSi,1542654.0
nzudfbsbx4dez0KH,20858368.0
PqQ3NcFHaqFMJ7Qq,827890.0
ziQ9M9PXDI2iZvXa,5887094.0
MtnWq1BmLCPk9pXF,1394904.4
oveSIE2NA1Soc8Ut,1776710.2
lybHFORbLlUJpUEo,582535.56
NN4JKHlWkvfup65Y,6106950.0
upF9C4NwYdB0jrn4,1161836.2
oyPyJpZVrZFolXOT,17981346.0
tEb8MjAHFvi65OQW,1941200.1
jUw5WN8uZIxgEaNz,1868788.0
hT7M714pjOQrQf1s,3198981.5
ZO4yibWnNK6XYZ43,3454298.8
xBSXcBRyLYh3JyhQ,1336137.1
pcoQsRTdSZL4xCVB,6069674.0
YN83BZQto0b1hTXb,10061949.0
sqkjTiO7LpTu49sl,2731986.2
yJSfxjnADnJJcMpo,4541590.5
OhJRQGxROSESHjrh,35031610.0
C0mox5Fb0iSX9zvW,195302690.0
BBwJYSCVwm71EqI8,1952322.9
tIGTZDGeWrK7g6Yr,1279921.5
XTxDPdWOLaTHFTbk,100371500.0
YmmtWXzD4BBt5Fnj,6473438.5
DUo2BQoZJzJYOpal,3038241.0
oYlekuXspQK1ue1I,4428606.5
grLapWDXc74LOKSf,16584793.0
baj2mDa7hiTzsKlG,3496377.0
Lx9RJMztNK5Fwo9i,5678943.0
Fx9T5wBsAO9TYlKl,14893162.0
fd3G4wIfF7kkphQJ,36159972.0
uSRjQjd2Zi8ejwCa,4726426.5
vzfi0WwFktI0LeBd,5035080.5
wTXiQ0k5CD4W4Xug,1595039.0
u62bvmapLRaPwSeB,4413933.5
gSaVfO9Imfi07tSD,3192794.2
kS5lzlc4qaoL2HrV,9114415.0
oNgqj8DHKjocqqKZ,3568990.5
NcmxO66TAkO1Xhqr,4119515.0
f6nJHDqECgeSo1c4,9705723.0
qdFCIlPQxtU8Kf97,4452988.0
rsv3RhwmD842kWPj,18804148.0
SmbUpAh2qZyWGLG7,8213192.5
ayfQIYLLG0I0yv66,8110913.0
mw6YkDYgMxhhUjyC,4337891.5
LMMd1a9Kf9doHZae,2736591.2
gokoQkgMvMqojkFr,2513576.0
hzB8pqYzil4nrMD2,4118980.8
PUAZ2YEvjsyAWpy2,7205414.5
xdybku2xQ2TdfsFW,6520783.0
IIZO0Fl9Lj6IW2dl,2051951.2
hgMk0IZmN963GC3s,6916742.5
YB9ymCjEmDQkoSnV,1904591.0
UqVxeAs3ag83oYEi,20114122.0
MyB5gcvBGY2cNfKr,1796294.6
dC7Eh1zAyp3CaWgf,1177866.9
tU01l2UYBexFNAbz,1109743.6
C9W1RHmYvh7kvNwX,11292128.0
cgSKEtmEIuFCKug6,997177.5
f2I452OAhASudRiX,11122107.0
m80G9uaXRAwd3W2b,6225083.0
NvN7iZgyoL96hCjk,9866486.0
YuuvgYBZDx9wni6O,6285207.5
sVB92p8iKTEoiyp2,5207217.0
yJoA5CGOWxRGCgVL,7140708.0
PV1X0cBZCSZPBBZ7,2223556.0
FElYp0hW4yYrjhrO,5551465.5
YI8zaICUhWb4kAZr,2888013.8
ZUdq9GBROvyKeojF,52487964.0
Edl7YNG4ZSXPQ9xC,4430068.0
vKlLzK5HdyUi0BfE,11625451.0
pu9egQE6G1wpwv6Z,1313588.2
bVpMrJXMQCNsvGay,810850.3
eufJqH2fZzszVoFQ,28111720.0
xxcOrjSqSq7XDYpm,3500010.0
SHwmVxxRWODBL2qa,1143428.9
oSmsUqkCUl5t3m0H,3804729.0
aqfMbqJUfQ75ZXd2,877435.0
YT43sg4FFnMaeViI,7747108.0
V1kGZbbrafWxsvj1,10408869.0
plQH6yFCOH5EIvCa,7679624.0
HrR9v2XCRjPd7rwm,1578875.5
jw9DUAoxNrnbv5F2,3970345.2
RoOVpMhfoN56uzkP,3970591.2
vNzVMRVFN55y9OQS,2543600.5
KGftcjAd26IHVZS2,4891658.0
JnKNuRUKSKpSFx4c,7195629.0
d4ACGr38bYxluEC5,2957533.2
sqXGFBmaYRAxjkAI,6930588.5
jsYjDZyE5eCJSECK,30983230.0
bnNyVEsnyo6lgr2m,10028343.0
RlXfDkeqZsFObYdJ,3834635.8
cmkg8vW83D8CWFoi,22887516.0
vVEoCIaQWXdWHnOT,2610524.2
MIi4XjEQ4hTA6HlL,13341438.0
nE31TNfzrDbILEO1,17572146.0
wouBhTMUAjF131PR,4025353.2
Trp54U0A1RMgeN0P,2703664.5
pZDkHXPWPhuqsPJF,4819895.0
QWBqBL04FIcTcQTV,1212437.6
hbfySCMjPOjH4F3c,2509183.5
zO4KDdEqYYyVOgpD,821468.44
IVHKJDczO2Npkrd3,16743427.0
s1GHBPfbKzmjWzUb,3011617.2
BpDEufAsCvxUZtwr,1505108.8
vBx9dhhVHtnPzwEy,22043942.0
uUH8ahx95Ny3Gset,972921.1
NqnIeZP35ms9bEVd,2902496.0
zKKlOQ3SKCSs6IKa,25258034.0
IJpjbrLbebAOcfIL,15561736.0
np2A6ZPmfOMuxPhj,2158079.2
Rl2sCoI40NBe3N47,17540636.0
IYkrkkGtjQrNDI30,6321896.0
wjoUvXvVBnEwBehX,3602904.8
j8VsN1UHga4P40Cz,16897228.0
raEiBuK73BAXcwqx,28657264.0
dR4BA7cfNvLPwkTl,35609484.0
MBUTtQM9pRhw20BY,6313641.5
wgyoAJQU6mI1OfWY,8664095.0
DNGe8qC65SfPLHeO,134954930.0
WAQmoTMa7t8X5fOO,9326091.0
Aw3BF6NAqjiTLvLa,19296798.0
zaUd1mCTNPLelo4k,3320174.0
jhq27EhZ32xxruqC,9862704.0
CHq87wTedk9uZIjv,599984.94
GhAHpNJ6LUj8bkI9,5902373.5
sg7T2kyBpVlTtX3I,3092102.0
hVaRZh9B7oW2hLUE,1093949.2
EkDWNksMZRZgyQTn,2791742.2
KOgeyLFIRLDW9pAq,12807451.0
MZcxCYBSQHlj1znK,9739177.0
HLHQxkVeuLmFCdpo,4850675.5
SqBfKuPhP1DwmBv9,1495054.6
fxwbBw8jsPejcsPf,8548199.0
M9kINJ7NSswRuVou,1388546.9
jR4IXd8XkmcrNaPu,1412676.1
XkzoZRv3L18YE9eL,1696934.0
pqOEa22KdfnSKNBc,1411589.4
fT86TeFykGs3ldsI,7024466.0
i8hLCLLujAoRuXvX,7743747.0
xmSzGSeAZCwce8YQ,16889560.0
PGSRJEwxT5EqxF5X,5404589.0
tcKl8fYVzjnn5bY3,22546176.0
nuk85W5g39XGnXL8,2321071.2
hjjZhbU1OabJYgEF,6901330.5
wVFVn4WTQLMJL4is,5834343.5
tWS1QJIFrUYqrWyw,7820411.0
DaPMXDdf7PaB8NbM,5460037.0
P66DIhLCfCCHgxwk,5960563.5
CyvQNIfPKnouhnjf,26120272.0
he8bKVlVBEiDCFPD,6817793.0
vZ2bTT835jTmshRN,889958.2
clUrNBjkgpGCblIE,891546.75
D5ZfbYW8Gjhc234U,7958525.5
NSsgOFlbL4MjQs0k,3664730.8
PaCY46zjRmacUW3w,2334003.2
I4lWOIksjhLGVEUA,1980240.2
PRipDttVyiPyDPB3,1753321.9
gZFHlqBLu5PgOFcT,11119944.0
BvaMzI8haSUkhaiC,4560044.0
UtiRCZmBjp94Hk7R,1754927.8
ziU9sk4R8pTYIRvq,658822.56
D76Eq1fBkxw9NBLe,4103517.2
olsiQtXLvpg62VHm,5983436.0
obNkcboAK8C0d9MR,4270569.5
oxm4TTnpK90YjbfJ,1701820.2
LBPV2lrVzydVbiBj,2386326.0
uivdCA9WiE3XXg27,8959598.0
lL3oQZaikHpWvOPf,8893113.0
RGc2U46AjR5iY4BH,680014.7
NzAn0VQYQbQGcz6C,1948457.8
xv1nfjXuQnbOtcpZ,4442850.0
nUGBlQnhL5oQuFS1,2416268.2
Ivk4FEYs64bJNvqX,2607856.8
UXmM4c5l9gj8ctpi,3025977.5
my3gni5nU1sWMNog,9413535.0
IuY9wwCI2eTXLnn4,1810593.8
kQxcP3eOgLYOelJK,2097071.1
YfdPqLMZIXfgFIVC,4313576.5
b2ncwyj3wmKbdmDM,2557665.0
iUNb77Vo1QIMouVA,8012000.0
jHeSQ0YVAW4p8LS2,863074.06
iCKHmFCu2i4f8V90,703213.7
Frp0jkjmbLIozmqJ,15430535.0
eHG0RckPrqiwRXrL,4006896.0
b5hjHjsTrBocqSX3,13934930.0
AQv4dNLzN9wDJA9M,6874517.0
vO9HfQdexoKLJQQu,631811.4
gwklJ2WL3CXUkhzp,8002989.0
k04p2GULfpswXGBZ,2989144.2
LScUPvxyeRX4OoSX,13570288.0
kIcbTM8X62e01i7i,749074.8
WwoDvAF6sxaNt0Q8,6182491.0
Oz4AoN6b7bs1pdw8,1860801.2
LVJoO50IzECzQhTv,5571349.0
XprKdaYOCzDiNcjb,4220759.5
aIBaRk1JqcPJJ86M,12003133.0
