building_id,total_price
Di6lEhWzxHMOP4VD,11984786.0
n5noyBMU3uSViYEF,13718261.0
KuKwvfR30X1XWM6l,1803196.1
TxVWUgZKQX3bDA86,6824174.5
EifOqLSXvT5doPL8,19145060.0
NHhBUuQdN7osjjiU,5843436.5
ZTi2vMfxuH8Vc6zz,39103548.0
mQU9kLcO6ADedeHN,8872435.0
kYTk0mqG1xuBZrzv,4196909.0
Z65x9HuV5PVGPd3g,6721317.0
dRiDtWb1vlSNQQ2c,35194550.0
WuoGS8apbxqyArfo,4864035.0
tO2SvdV6Js2PzqN5,9710353.0
bnxREZbZsUzcvLQZ,6610805.0
TDq6MzTxbpFdguW6,2513345.8
A8mDffKdrKy5tygo,2811031.2
WF2jJgKptZTh2yKN,27810294.0
XbbjNR2KVJblEoDM,3191311.8
PJc0olL2Kj6VMuhr,20437538.0
WbHnmf02emqMWPJY,7285123.0
eHbXQY6HflqwbYmI,8921724.0
UUtXcxxGsSOcD8LS,3900851.2
ZPhT8q2LhwzTBp5R,6060315.0
oR6ntAq15nRy4MfY,9358789.0
UuOeENZXYifa3JCL,17870396.0
OkDhck51bay7I98e,65683770.0
tjGruXgwHn9E7K6P,5643881.0
ilBmqdJFycAlUdRz,887408.9
OXcxytOgPP2146iB,15049244.0
g0J2ZJv2z9qZ8TQU,15448204.0
A782Ww09wfilln3a,3051048.8
EsEpmQTsRb5I5vfS,941871.2
VCKVIr1tS6EYG7Ek,5136406.5
CzozEEjldHjcffh3,117894240.0
qkV1NKcbqLvuUOoT,14440428.0
ojmUu8fIXuYpDUBf,13261344.0
oOwmMFBYicvsDDig,3919489.0
O0ZsOxB3Z6RCKwQj,38662652.0
tZEu5WhmwlGAfjow,12320306.0
w4ORnEMfooOQ8o9h,15180532.0
xH2JsMiPqzpL9mw8,8159931.0
Wztcx4se7ZxZdDyU,5725061.0
kWCFlSDvEVJXBLhs,33609470.0
Xqa9oFW8JwCiYKcF,9891169.0
WQlmTcFIz9pviD8U,19956868.0
spnlAOuqGOkXPCtt,22477304.0
ujpWjTBaa3IcwSvk,9347586.0
HbsXABUC8Jr0I9U1,5516538.0
kce84AlHK3gVfj5a,20952910.0
eq5OJE6l5Grckl04,9809349.0
vHtfesHj7WDu0D4k,5584904.0
CdLXqpQjFRFOhtfn,7027220.0
rVDAMnDdl2Ln4cbO,2152999.8
CdBWK4pTxQAjQx7o,19404016.0
hoWl83d7VcVdbq5V,1220022.1
bmINuFHVkFwP1O5p,6756297.0
R7qrsZgB5bYNcMvu,3248459.5
XzxpgOfA5Op4GESR,11188556.0
ufq9Qhbe8colMY7y,25971732.0
JnjzZg7hTLKeh66I,189051020.0
ewCzLTEGMxqFy5yz,20245256.0
S6AhB5nng7k3FVx7,9229278.0
cG8sSuS7gop7zWre,4042195.0
yLc5TI9GfM1QUYOt,14074848.0
DatFyxfODp9d91Q5,2479096.8
NNYc5qWVMHRSejiP,7172889.0
dMbuWxRTrQFJma7T,2559417.0
qClqdKwhjkaCfzeS,8327825.5
CscbxOyeRw9P5GBI,2299679.0
YeB7QbPhnJwJ5x39,11222688.0
Xti7pgTeZ7VnGDl7,18256988.0
HpnTnBjAQl5b3DHa,10291566.0
AvA26mbluJaZ8nqL,1523414.1
s2wwezPAxArW6Vs3,34293020.0
lPcRPkw8b7kZhOG0,6936215.5
JW4PifFOieDtEXU4,8899714.0
myjvTabsfCnLpskc,3252393.2
Mw0NzWtOdbAzVRW6,4326187.0
pGv6GIheRhyvCpv9,69684750.0
ujBeuhcu1FWsSpwm,20288008.0
XrAt0PtLl1LrCSmV,2079840.9
mbEdOjzmLQy6wDwT,5116542.5
DAgOywgkRYt0sPVe,18047384.0
q2fO5EyWkYuTzgvo,3051901.5
oAN06WpXJoLiqf6f,17150132.0
D1FYZArD9LgAEhKR,10152206.0
ZXJU5Q5V3c0g225Y,2774622.5
iNwdjRG4r6T1OMaR,1029667.6
xds8lJ8xW4w1Isct,48810636.0
qvdFCpeEcRYplfMG,11536763.0
vjU7yKwHaT8nIGsi,67433680.0
qn73p2xPd9VsAXku,1195468.9
uJdMW5VErm5wMoYx,11025477.0
nY89L14Li3QOOHnv,6527054.5
gp5m62gCT7TACVZn,10841011.0
uWHa8zDQK1dkUYeC,31171252.0
R4YWInuFLcqN4nTh,10049980.0
QLWhoFNsYlswLlib,3637103.0
AApirSr5gdNj2ItA,3301236.2
Mkuf3ElATWYXEhoG,14750454.0
WX7GWGBy8jtFGsuC,7903523.0
dZYkhM4q0DxIzNSR,4617133.0
gcsq40lqLN3DuoEl,1349815000.0
EDIzkpNG3UN1OowJ,34462784.0
YjIdLA4hLOqx7S83,845388.5
yW2LYYnkyzcXUJtq,9818577.0
nOnt4RzYbTgyMeZf,8774572.0
vT0mmx3YPWIzdD8T,4415255.5
xZvc9jiVUHoFW9d8,10371572.0
ZZaG8mmGsdn7wbOM,36155076.0
Q4newnsStoSuTiTt,8356793.0
jzRhdPbmDFgVapM6,29360922.0
oaLeqUhN4ZskHO1t,3084459.2
CdwqQdPLrfcpYkyF,22683602.0
miyfKHJdx3oubvMt,9402769.0
KAoPEj8C6fZg4hCZ,17765654.0
y1pQJItNCikv6IF0,6672739.5
jWXfHvqGtp6Pv83S,3102049.8
qY2EsFJbfoiDNuls,6806723.0
VlNOP9eUy0D2KvdM,2961174.0
kAttD3aGcZcqPMzv,39189264.0
wEgVZOdJhJ8EpWFl,1916318.9
QYrtbMTe4U3RRQZ0,4806010.5
tMC6sunCthbLTwtb,7241850.0
Tgqr1VnBUvXyJMuN,24470936.0
mzD5JjqxfZaFbdRi,11537093.0
p1ElnQNxURx8AwdV,8694141.0
mhOpUOzXsEt0kHwX,9843648.0
FWNiWZ4krXqfdfcE,28232838.0
Gk0SeGd3ZqXSCR4W,292400000.0
m4pdScyw6yRLyRV9,22773556.0
aGVdKUw3V5BMdUOo,99902030.0
LxdRR9ZyLOMWRpYS,2430922.0
CVf6VYE89RSlwo3R,2757297.2
e45zVnFFpC7tWKZ6,9145272.0
kz70Z5qjZi22FsuV,2727969.0
uk17NfPmD2MfAJRL,9693439.0
dHJ29E8hmCx8sWHW,37658850.0
mQY63Ys2QVFA9lCV,142274060.0
UDVB7kFz3Lf5AJCe,22454764.0
TjJhAzRBiNkqHb7L,14510556.0
m2eSAlqCzs6omVCJ,8072475.5
WPQFlBorsKdJfoAS,3021199.5
ORIzaKsZ4RqFXyII,2797197.5
Qg4k07xI6q7VVOCG,12311685.0
U47ybbiFMsDXNzIr,1895603.1
nFKVn21IAnNDgrS1,11548519.0
QVTDsHoHj2no0SsN,3993715.2
K2afLcPaV4VU5zgR,2621556.5
uQ27nJg3d4AapIiR,1347202.4
Tep33P03NSpjeE6X,19455232.0
OYwwYocvkPYFcER8,9331233.0
Za80KxUpbsR2TOrv,11638585.0
VoWvhIEnZp2182PI,71235576.0
WTwxoOyiSLk5ut0J,91468290.0
QwM3xk4ADDuS9kWR,38095636.0
ev0MH70nslKqnnLZ,7490645.0
IhIoIjcHhGoF8ghK,2775154.2
li2uiCnUWUzpWtop,2701334.8
MvbwWdkYnbyDihT8,6123419.0
Fvwt1Q0m2Wwusg82,10414648.0
Pp3HoBlnLebFavh4,5334369.5
EbrHiZVyfC5fMtcO,9397049.0
ddyFAFhdnFWuq5Lj,7819069.0
W9Fb7zzqDZnFjZ4B,435612380.0
a30Xm6D41GMNsaz4,26744236.0
amMGPk2oksbmcbEE,5099366.0
XKyFqpEUcl5Ah0lx,21782592.0
BqT931Szir7tFgWT,9970021.0
l38lFvPMOhGW3jRJ,2175702.5
KFmj6ioZOwtF0VZE,8858011.0
N5h1jlAhGf7wrltZ,981235.6
XckkZBkE9D0W5Ggy,335343140.0
XxdRAXJJU9gwvirf,9844999.0
Sy491jLyxfRShhp7,81074450.0
f92TBrfcjLJ04DjU,1874785.9
iMU6NFn31JpsYrXl,14073559.0
F69kBTSpKHXZm5If,1229547.4
ATNPnueg73SVOX85,3607735.5
rlypw1CpWhYgqZZa,11271556.0
rxXJQ0qTHztGkynS,12851571.0
fto9nFULcFDMvXUe,63638852.0
xvKvQelvQsul9F68,1936309.8
gwAb3DwB640MO1zH,9408761.0
EJMC05AjAWWoslY9,54697860.0
FP2KeMClCGCUhk7a,10608660.0
Vd9N8YBs75C902mH,16982526.0
vPGgZA5TtCo5203T,5170790.5
J2eDzM8YcKSztXpZ,8260103.0
TwomhQSKyJUXG47k,3015261.5
pu5DAS7SQtWv1Tw2,10456507.0
YrGJYEMHUSGpRre8,13270985.0
dx9usrAo18xEY8Xs,47784820.0
A4zcZIwaYp6xEfkD,23894448.0
EdEH5FEozscI0q0F,1105273.8
rpJbfs9XRO25B1ml,1972749.6
hT2K2KeajYKU5THB,61899276.0
PqkCuLb2VxMbkM4W,7789610.5
fW9CW7EpGuVGjrsS,27404580.0
KznQlnXKg8owDFhl,257453140.0
sS9hYtZwGwmdn0YE,2535683.0
pwXE185SZg9yf0sy,5620832.0
st9U2FMsIcPYOt30,35545156.0
eVVKvxozTrdNwSD4,39741850.0
YGgPQ6O5Xmq9WgBG,3505816.0
mslD5IDdpy40Ta78,5456898.0
IWY5ZfRuurXZNHMv,4222700.0
Z15mX1TRxGvjZjYn,4185381.8
Sd8zXlsq8zfHk5rj,144904020.0
D7NHbcbbUunFzxZd,15537475.0
OwiNGHqRSSmmLiub,7346897.5
LcwjlDP23tL3679Q,6908831.5
fUAsRUax01h7Coyd,16097298.0
SgRJ26czq3aGsBBe,4018441.5
se7eIQGaeru9tzIU,17975002.0
YRYiz41rlbOBuZgR,1592156.0
R5HLnkEhb6y7MrEO,22123466.0
AqnirxasQeThkpSb,13826646.0
sRl1uzgkrjsC1sAp,24985730.0
vg2AAcrY3If93bIG,10987249.0
Kkcleiil380Uk1nu,18894278.0
Lg5mZPjXP7EAGQcU,9565498.0
sOeQiaFY7CpsgtsZ,6018167.5
DAkdvGmrJHuNDaPM,177265360.0
jnUzI8hDajIlYKk6,43809436.0
jcCudxynissp7cKI,26566090.0
SWfLHoYBno9jTMuo,24932602.0
xNrHAv1GVjOkIqGv,6652039.0
qJAW9KIoMnIQTMC3,7477462.5
YLwLnA7AQ8f91l06,1959351.1
eD5HkzrKSJXia1pi,2215888.8
roDCUMpBXhqLBIFN,26977756.0
pQIIxnYkCqlOaFto,12869158.0
EcshcPCtg0IJ4FSE,82064710.0
YmrHUhxBYsVc2tpw,13783989.0
DftUUyQyz85MTy6D,9452614.0
TnngdVTHCbuWkNog,2861628.5
yK75mRH2hH87zAri,6852321.0
sYbsE2v3HAXHoq4e,8242169.5
xf0bLy81HTA1rQFf,4153670.2
x2gfBTqHNyK4S7yn,4775085.5
qG8E2LXXI07rGF4j,6208423.0
KAoKYQ6eJsdVjg29,49116020.0
r4b6wNtcwYdJfFHJ,26726694.0
SIafBtUBG5SyzdFQ,15016070.0
N2krctaDjRLraENi,2088208.2
IPkuV79O0D7IML9H,10851872.0
IbNmXUP8nnpbFTYz,9080682.0
T41WKeLstdm0BkJ9,85405610.0
aiLIskWhPnjhnwXj,6529109.0
zVzzwNgF8EZwbJOb,6025535.5
G7zQcfW0nfFR65y8,34185530.0
EPgh4Pv7CMspqZlL,5843659.5
EptWPM2qlGlWXDBA,2821958.0
YQq7hNzWHTR04U3i,4690437.0
PsmVxALBTcVwSJhl,4677804.0
vYPfjh7ZWmDC4QfR,2135247.0
JA0WPmR8w3Q044Ge,7827156.5
WkLYj4GMb4KkmbjK,5660926.0
kI7GLJkdb73Azlnd,10360026.0
bC34gVuBCUMDXqEw,4596545.0
BuPHi8i56JWhbi6r,20048396.0
xCkzB0EN3xWmRIMS,3233179.2
ADMn1FCT4O4j8HaJ,3102629.8
zfnzRvzKLqzXG7oX,5152670.5
PrfMttguxF0baRiR,6773975.0
Nvz58UPFvagzD05w,16545204.0
vCciv0bZeHQBcVey,6096714.0
WFOtrjLp3ucMstmb,12890531.0
WhErneDIL4dk91BT,4659247.0
LOssQShoZWquUOiH,2655516.0
QmanUFPJkYXrIqpf,3276348.8
SeI6YeDYexwESv3r,19856782.0
lVNDL50pNGsKxFPA,10032896.0
h86uCurhabH4w4Wt,3777003.8
vdzLmPC746WViYYa,1016476.6
BCbs3BQf0tCKM3CA,53675110.0
DjKHAXcndnboOfVx,3392805.0
VAKBFMBeMpWQTxWC,2126683.0
C8Z7gKlDUhACP4Dr,2107858.2
o8Vnl9UaboiU9lQE,22443290.0
vtlrtcoGnTLeDfqb,53639804.0
Qm1vI7XAt3fvMm0D,3410224.8
EgKGLWIyeSfnBgDM,1691176.1
swvCHA7A400Uxc4W,20344506.0
felyO4hSwzVw5sGy,10992447.0
Wd6OHeOYkwfefAgO,5526132.0
oWyHdoiC4HXTXRsa,1248820.6
XnNNhS3YDoUC0bLz,5453672.5
I0KVahD5E2KUcJtP,10455330.0
obSIFG3dC62xiaco,44970068.0
xpB0tjJ4WuaRooWB,20181680.0
nghbXbtMSsUHTvst,13911003.0
QeBEvgpo1bUheD4p,6541618.0
EyugU2jtwJNlXL8R,7041663.5
LNUWyIYjS80MuRbq,20722710.0
Xu7G1SRH9gpMdUxR,3072460.5
bbl9aXykEWkrijrD,11166660.0
Mxe5GC3bV0NNwYGV,156174960.0
CAQMFsPUSOYInGoN,486170.9
BK1pfwTIJ8wqkHHZ,54716120.0
UmgZb8Zg5jndG6Ov,1265458.8
GybipGiHwM3gxnsj,14675051.0
m88ZGLCIuxKPV8DF,3261151.8
HjdiYmmWhJikBfnr,10415502.0
X5lhH5qAde86YYfJ,2232789.0
LwYDtPYaY64ho7F5,13504034.0
hDxIxyptsz2SJCBZ,5279573.0
dFGWTgE1NI6xYJg6,5794861.5
ZVhjaUv6FVfep37W,4879641.5
cVousVvoe2qSLUJs,20019126.0
Tx012DZnV97WQ7Qt,28673830.0
qh5LfCYOUZPNE1CH,2252553.2
DXcSJ1rSqZ8anXTC,29923002.0
T9BlsixPkkms40wU,10639218.0
M0qg3oyuyxECIvXB,2598896.5
lZpkVsL8uum2abs8,63421950.0
VjvQuMC4b4rLCuew,3890148.2
sRfqcob7QXiSubNV,6985678.5
ZXWjcfkn31uDklcY,12991063.0
SL6zEsYpvroTzgtj,2986329.0
V66P7v4LJn8uxWTt,2719633.2
Rg0ieY2m05DJ2JRY,2800771.8
gmxCH1maEyoTqmkD,2355562.0
O7EoDmCQ9L4EkZSE,13194988.0
PUBkfQ156RiIs86F,15115639.0
HIyWoRPka0PpTLyA,7212777.5
Y8FOjEmr3ByXCgT9,29346534.0
bQrXfTODZwqTYOLR,10745962.0
KfDj4jpFfPVlaQxU,8977320.0
e0alm1c0fCr8AZMN,10114787.0
k7F6LYTwEgpIItIY,4994563.5
IMsQizQr3x9cXopK,6779500.5
cf4bHqXMO9f9CuLr,1710600.5
NU3grkV7sdIyPsqy,36582796.0
vxptckPOhipb8Z4g,17304700.0
B6u0Cuxxza3GVBc2,4959704.5
xlAvXxA36njL1Our,21175972.0
MUuO0FL8jXlHkLtX,34010188.0
UKIICkdv7kO2RJV5,2477017.2
SnAHmM1LOkWNlrx1,15793899.0
LjInLsgBnxo8i0RK,3851057.8
IC68E4LCSReyIDNJ,13102696.0
AbfzdSIFZQkEuY1G,46720372.0
CFWKzGtsnPwllIA6,3642872.5
kOatmTL54VQ1iFuk,4544229.0
a71mjynaaxFOgJPM,3454199.8
ntNw7drDOM293T0K,3585919.5
xyQ2o37XWrkKXxFz,3810746.2
ffINpcbDALpTJXsa,5716697.0
lhIKyarES9jCWuCE,1976033.4
fWgXIQAZKHGdOAKD,13743613.0
gSZ3fAopdMjduMmr,13085039.0
YW49znsdgl7wAWwH,41858948.0
kVsAyYVrpstuT4Zi,19111786.0
hFmRGEGewD3YvtEp,5489505.5
ACLc7ImugDmorRJC,2478019.0
M38fY2jZhcaAMffN,3349618.0
oYlqSCESUkYo2W2p,10689337.0
aZvXA6ahWS4zBAKs,1770769.5
YzAypQPPYqfrsHg5,1905185.0
l7dpXjX8O2TjX6x0,18273292.0
TJNPEGokkMuJCdXR,7683807.0
BCIRIDtqlsvFZMlk,7352968.0
CQ6CObtOrjcOHNHK,16668705.0
riz5kSf267o9rgxg,11656380.0
KvARj4rIlAw3pts8,66103420.0
uQIEYbnU34Xm0nXp,13261597.0
DtRAvNSqVCe4iPHb,21551332.0
MgnPPSvRZX17OmXN,3003105.0
xHSsECpNRYuE8rTd,4832225.5
WeBsqEG5DLnvN2gY,36528828.0
qIPH8hdDI3cUG26m,4192928.5
ZFMRot87EUXQ9ePX,7105682.0
Jm0yt0Wzk87FH1Y4,17610834.0
InhC4aAKevIrBlra,15088677.0
dAGCGCZqZd86E5pP,4007144.5
MJzXV191I6acdJpi,6282229.0
l1EMckQh7CTBNEps,2686352.0
upNZGxNDOtiq8eiY,10926538.0
aqhsNsGHrIHBojbD,15491963.0
nLdU4PAaduzZwFda,3940372.0
NqVVIhTXE5wdM5OM,7660642.0
MpXbEOSsyur6OM7K,12309736.0
LxB1ASjTV8OAb60A,2520220.0
fcgvShGv1jORoXDC,7729072.0
mJrj275LgGRINpgs,1929608.9
mQDjGKnfiYlc1tgZ,9429889.0
BcqD6CvfaacP7xDr,5084497.0
GDvIZd8PEVTSGv3L,5834432.5
SbuAXC8e51rK6EGl,321379400.0
zh5HGGb335LIuSRg,7756600.0
meTzWaAyAeqFYNTN,20385486.0
lBcoykHdBi0CaEXx,5777352.5
XGeKUjBbDPNuBYaH,2480319.5
vGw0CXv9kAUOmm4a,2226393.0
jWhfQF0i7eNZ9KIp,22566096.0
zfiwO9VVLrLDEVCc,9506586.0
U0WwEyZPQIaAwplB,12124394.0
g3JGmrBzsWiIDEjM,4686542.5
Gi1lmwUFajB6GlDZ,8966847.0
mKYfx6oxFP7mdyJv,9470336.0
VvIIi0P3mRwt3njv,2356296.5
N5UasoUR5YA8hDjZ,9166298.0
FO9lK3hlHU9tCWoG,4752746.5
PVD62Wtl5jnpCRFS,30273820.0
y7C3fPrNf8om1ZEH,5805681.0
GaZ0pcFW5mxdrtuH,3887411.2
xyxKN0gVQy8CDFDy,15302805.0
l7GKrUpYAeg7jkiI,2624145.2
R0otfXkZztZ1F9We,5762457.0
SlBvlepmdniwPdI6,4585280.0
X2lE4Qjz2oTvX6Pr,5886111.5
hcn9YsSjnNyRfdLi,3598234.8
ZpTEF6e3w7oHsZ2o,38410024.0
DbvqPD895x20Fh3B,67749800.0
v7MVrIqh8ockHjxW,16141417.0
JuUKV3Eo6Zy0QHbW,4192320.8
lhmSRXsjl0WMEEZa,4782459.5
